::1 - - [25/May/2020:19:40:48 +0000] "GET /index.html HTTP/1.1" 404 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
- - - [26/May/2020:20:39:28 +0000] "GET /favicon.ico HTTP/1.1" 404 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [26/May/2020:20:55:04 +0000] "GET /donor/schedules/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/schedules/city" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [26/May/2020:20:55:05 +0000] "GET /favicon.ico HTTP/1.1" 404 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [26/May/2020:21:19:25 +0000] "GET /donor/schedules/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/schedules/city" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [26/May/2020:21:20:34 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [26/May/2020:21:59:04 +0000] "GET /favicon.ico HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
- - - [26/May/2020:22:04:42 +0000] "GET /favicon.ico HTTP/1.1" 404 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [26/May/2020:22:04:43 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
::1 - - [26/May/2020:22:06:09 +0000] "GET /donor/schedules/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/schedules/city" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:22:06:26 +0000] "GET /donor/schedules/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/schedules/city" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:09:59 +0000] "GET /donor/schedules/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/schedules/city" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:11:30 +0000] "GET /donor/appointment/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/appointment/list" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:13:53 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:14:39 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:16:53 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:27:26 +0000] "GET /donor/appointment/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/appointment/list" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:28:46 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:28:56 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:28:58 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:29:30 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:30:20 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:31:30 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:32:39 +0000] "GET /donor/schedules/userAppointment.html HTTP/1.1" 404 - "http://localhost:3000/donor/schedules/city" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:33:11 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:33:29 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [26/May/2020:23:35:08 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36"
::1 - - [29/May/2020:22:44:49 +0000] "GET /robots.txt HTTP/1.1" 404 - "-" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [29/May/2020:22:45:14 +0000] "GET /favicon.ico HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [29/May/2020:22:46:05 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:00:09:29 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:12:54:38 +0000] "GET /favicon.ico HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:05:23 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:05:25 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:11:17 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:11:19 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:11:41 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:11:44 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:46:43 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:46:46 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:47:55 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:48:45 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:49:20 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:50:07 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:50:48 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:51:56 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:52:36 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:52:59 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:15:53:33 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:01:23 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:02:33 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:03:00 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:03:37 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:04:44 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:06:36 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:07:14 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:07:44 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:08:58 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:09:48 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:10:31 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:10:45 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:11:45 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:12:10 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:13:43 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:13:55 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:05 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:14 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:27 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:14:46 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:15:02 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:16:12 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:16:16:48 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:17:48:14 +0000] "GET /images/login/coverLogin.png HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:17:54:19 +0000] "GET /images/login/coverLogin.png HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:17:57:29 +0000] "GET /images/login/coverLogin.png HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:17:58:15 +0000] "GET /images/login/coverLogin.png HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:18:53:50 +0000] "GET /favicon.ico HTTP/1.1" 404 - "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:19:00:53 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:19:01:06 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:19:01:18 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:19:01:24 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:19:04:09 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:19:38:25 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [30/May/2020:19:40:33 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:17:54:21 +0000] "GET /robots.txt HTTP/1.1" 404 988 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:18:01:39 +0000] "GET /favicon.ico HTTP/1.1" 404 988 "http://localhost:3000/log-in" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:18:11:09 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:18:28:48 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:18:29:20 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:18:29:53 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:18:30:33 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::1 - - [31/May/2020:18:32:25 +0000] "GET /socket.io/socket.io.js HTTP/1.1" 404 - "http://localhost:3000/users" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
- - - [04/Jun/2020:19:46:21 +0000] "GET /favicon.ico HTTP/1.1" 404 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0"
